lat,lng,Official Name State,Official Name Suburb
-37.706690842598015, 145.1891359517384,Victoria,Research
-37.221822410664224, 142.78129461893892,Victoria,Rhymney
-38.19690445928645, 145.76536919611127,Victoria,Ripplebrook
-36.58293005937128, 145.0021464034817,Victoria,Rushworth
-37.88094937617663, 144.75867116113488,Victoria,Seabrook
-38.20486597622417, 143.12865788911535,Victoria,Skibo
-37.82525256935241, 144.95181854963565,Victoria,South Wharf
-37.488140691065794, 144.14723615146767,Victoria,Spargo Creek
-37.52110717188302, 144.06227594473125,Victoria,Springbank
-38.419921276534645, 144.83104421558815,Victoria,St Andrews Beach
-36.7856289371576, 142.4319892566934,Victoria,St Helens Plains
-37.733936216848825, 143.68765696717014,Victoria,Staffordshire Reef
-36.76583580872395, 144.31547290742006,Victoria,Strathdale
-36.777494465835915, 143.8304462828731,Victoria,Tarnagulla
-37.904752541823946, 145.34392813478803,Victoria,Tecoma
-37.755977384175125, 146.34512615949467,Victoria,Thomson (Baw Baw - Vic.)
-36.27328600020995, 147.93756359765501,Victoria,Thowgla Valley
-38.536269653328034, 142.92397946183692,Victoria,Timboon West
-34.65137145499957, 142.82588639225517,Victoria,Tol Tol
-38.169432273345684, 146.14712581222147,Victoria,Trafalgar (Vic.)
-38.18722877319554, 146.5893233990156,Victoria,Traralgon East
-37.21817358366249, 145.1385242499662,Victoria,Tyaak
-36.24489299685816, 145.76690088466,Victoria,Waggarandall
-36.805571997257076, 142.90902785551768,Victoria,Wallaloo East
-35.70511740651598, 143.2815470083568,Victoria,Wangie
-36.16429262291552, 142.7185645922279,Victoria,Watchem West
-38.3703091780606, 143.83597600035628,Victoria,Whoorel
-37.852620251112505, 144.86894291208176,Victoria,Williamstown North
-37.762254128458515, 148.25529579009304,Victoria,Wombat Creek (Vic.)
-37.13812725157965, 146.81523939597892,Victoria,Wonnangatta
-38.50982465738924, 145.51626945615905,Victoria,Woolamai
-37.78165594267805, 145.53566221087752,Victoria,Woori Yallock
-35.23972967769268, 143.43136905635217,Victoria,Woorinen North
-35.92809134652903, 145.28424151907257,Victoria,Yalca
-28.072284276729704, 153.27676871562704,Queensland,Advancetown
-27.612727178835616, 153.03245169759984,Queensland,Algester
-28.615446792612666, 151.93303925057887,Queensland,Applethorpe
-25.81531160207556, 151.6549967387182,Queensland,Aranbanga
-17.66598503814833, 144.64018319361264,Queensland,Barwidgi
-27.988131736980886, 153.00192448811114,Queensland,Beaudesert
-25.892427176406848, 151.27263364302777,Queensland,Beeron
-20.126995766920924, 148.09635261909793,Queensland,Bowen
-25.637229137215243, 151.27071568747095,Queensland,Boynewood
-27.59014009066204, 152.73632573139608,Queensland,Brassall
-27.498559929926728, 152.49920030853448,Queensland,Brightview
-27.716210855269573, 151.4289340185401,Queensland,Brookstead
-25.576007824669876, 152.25790525654605,Queensland,Brooweena
-26.146343003419968, 149.55294834182325,Queensland,Bundi
-28.60570145249273, 151.87406977691123,Queensland,Cannon Creek (Southern Downs - Qld)
-20.165342337217876, 148.5267124295842,Queensland,Cape Gloucester
-27.676309017717635, 150.79902940416952,Queensland,Cattle Creek (Toowoomba - Qld)
-28.094419979827524, 152.11813949719254,Queensland,Clintonvale
-24.897533713790597, 150.97214917800218,Queensland,Coominglah Forest
-23.307344217766747, 150.72960982294248,Queensland,Coowonga
-27.20075014697139, 152.82592777896213,Queensland,Dayboro
-26.645199207389673, 153.02513535279894,Queensland,Diddillibah
-25.04546526715108, 152.01223352244926,Queensland,Drinan
-24.591877673471476, 149.1330339469793,Queensland,Dromedary (Qld)
-23.847973961930737, 150.27486537124918,Queensland,Dululu
-27.579483090196423, 153.09243980198838,Queensland,Eight Mile Plains
-27.938384576653682, 151.6895498487423,Queensland,Ellangowan (Qld)
-26.33240116217685, 143.00247289804364,Queensland,Eromanga
-12.66129628287514, 141.8521750277125,Queensland,Evans Landing
-23.789342143953295, 150.43414969537324,Queensland,Fletcher Creek
-16.883082003293207, 145.71376126323509,Queensland,Freshwater (Qld)
-26.227890304121903, 152.69577599895416,Queensland,Glanmire (Qld)
-28.587110303316198, 151.97298892266807,Queensland,Glen Niven
-25.617479178957048, 152.64250991074064,Queensland,Glenorchy (Qld)
-23.185145079420654, 149.81756910151725,Queensland,Glenroy (Qld)
-26.820969636252084, 153.1175088783024,Queensland,Golden Beach (Qld)
-25.432100152175668, 152.1831965760391,Queensland,Golden Fleece
-26.658513088060793, 151.82365683686743,Queensland,Goodger
-27.493017715532513, 151.88039737506733,Queensland,Gowrie Junction
-27.323967050733266, 152.09680506346652,Queensland,Grapetree
-25.51199634930354, 152.45762334434193,Queensland,Gungaloon
-17.391435227323093, 145.38420603553593,Queensland,Herberton
-27.838094024950447, 152.09418191055394,Queensland,Hirstglen
-20.868892195942085, 144.18904243152633,Queensland,Hughenden
-28.38911251291768, 151.06415457538267,Queensland,Inglewood (Qld)
-23.115822858313614, 150.7230638071603,Queensland,Inverness
-26.596684800008198, 151.44452470954326,Queensland,Ironpot (South Burnett - Qld)
-17.44360753661365, 145.10438054730471,Queensland,Irvinebank
-24.571709161591933, 144.1640565822886,Queensland,Isisford
-19.57797352197752, 147.4962796319933,Queensland,Jarvisfield
-27.560908479520194, 152.82548244866126,Queensland,Karalee
-18.192105227482287, 145.9546876827154,Queensland,Kennedy
-22.31766223816112, 147.5584287390132,Queensland,Kilcummin
-21.216929438215615, 148.890416322702,Queensland,Kinchant Dam
-28.108353490465536, 150.8451038572039,Queensland,Kindon
-27.181216776310983, 151.69455059661266,Queensland,Kulpi
-22.373173368086174, 146.34087219982476,Queensland,Laglan
-15.495659851516224, 144.1652886029524,Queensland,Laura (Qld)
-20.269724699289284, 148.73903592328944,Queensland,Mandalay
-27.93394549293361, 153.2788774441489,Queensland,Maudsland
-17.49902975908374, 145.62210885160658,Queensland,Millaa Millaa
-17.626724534262934, 145.3756469011775,Queensland,Millstream (Qld)
-18.24909508024012, 145.03747325966415,Queensland,Minnamoolka
-21.16377406544424, 148.86353343381043,Queensland,Mirani
-27.411951357409833, 152.97033300590678,Queensland,Mitchelton
-26.2120726546019, 152.68576353535101,Queensland,Monkland
-26.691699958504664, 153.0250714670129,Queensland,Mons
-27.013388537129792, 150.61487687118296,Queensland,Montrose (Western Downs - Qld)
-27.036935639890327, 151.54755873306337,Queensland,Moola
-24.709552976408578, 152.2389194462558,Queensland,Moore Park Beach
-27.599741813843593, 152.78255852412906,Queensland,Moores Pocket
-21.947361847293987, 147.8898005218521,Queensland,Moranbah
-17.491816583143525, 145.5859366309317,Queensland,Moregatta
-23.326131800562344, 150.58169703203419,Queensland,Mount Archer (Rockhampton - Qld)
-20.536004716148927, 139.45484930017582,Queensland,Mount Isa
-27.14890066485975, 152.76363503946257,Queensland,Mount Pleasant (Moreton Bay - Qld)
-27.57436205888088, 151.56575488514721,Queensland,Mount Tyson
-17.6676329141325, 144.88992841962252,Queensland,Munderra
-27.069131578770374, 153.06717455343616,Queensland,Ningi
-27.050770945620854, 151.75551729261542,Queensland,Nutgrove
-21.186724611450916, 149.17236141879505,Queensland,Paget
-27.78557084575089, 152.75380708495237,Queensland,Peak Crossing
-17.31204667037058, 145.60059099531406,Queensland,Peeramon
-28.724783237681034, 151.5429984113708,Queensland,Pikes Creek
-27.23291195539715, 152.00300294389424,Queensland,Pinelands (Qld)
-20.72034484610319, 139.50806476028433,Queensland,Pioneer (Qld)
-26.998454693999637, 151.67032855343615,Queensland,Rangemore (Toowoomba - Qld)
-17.017691049787018, 144.24725942343434,Queensland,Rookwood (Qld)
-16.50604379277952, 145.32700513347024,Queensland,Shannonvale
-17.8147175949062, 145.98502040093533,Queensland,Shell Pocket
-26.065492274805628, 151.53052616069357,Queensland,Speedwell
-27.68387049289828, 152.90576876315794,Queensland,Springfield Central
-23.87520841986058, 151.25810518348453,Queensland,Sun Valley (Qld)
-28.141107430426658, 152.32607096453876,Queensland,Swanfels
-26.59303120841277, 151.8243506267702,Queensland,Taabinga
-27.58945045833762, 152.55237207761525,Queensland,Tallegalla
-25.66398729691542, 152.2048819986463,Queensland,Teebar
-16.15715079939329, 145.43139143945865,Queensland,Thornton Beach
-27.463129664366196, 151.2576246372993,Queensland,Tipton
-27.040670860728113, 153.0688119553254,Queensland,Toorbul
-25.3045920557767, 152.89112076589808,Queensland,Urangan
-26.488312629628183, 153.0148549430509,Queensland,Verrierdale
-21.158739459431, 149.06515735746262,Queensland,Walkerston
-17.724491146565796, 145.9784256652214,Queensland,Walter Lever Estate
-9.948642684407732, 144.0374467652306,Queensland,Waua Islet
-24.77155886798726, 152.26563112193813,Queensland,Welcome Creek
-27.77917523887247, 152.10212671843502,Queensland,West Haldon
-27.88851802115963, 149.75705308845633,Queensland,Westmar
-27.605747353205395, 152.75317156530025,Queensland,Woodend (Qld)
-27.886831569919178, 152.96961574714967,Queensland,Woodhill (Qld)
-17.02183129714445, 145.776082506869,Queensland,Wrights Creek (Qld)
-23.967549627256798, 151.28446423367023,Queensland,Wurdong Heights
-34.52952213716274, 139.0614373105911,South Australia,Angaston
-31.857933306544485, 138.1826647419099,South Australia,Barndioota
-33.5642926000295, 138.76679628599538,South Australia,Booborowie
-37.24375030391872, 139.99493987545497,South Australia,Bray
-34.074059085983144, 139.68465315219774,South Australia,Brenda Park
-34.03170076808046, 140.7600781495065,South Australia,Calperum Station
-37.88260677261315, 140.4181811241943,South Australia,Carpenter Rocks
-32.097473664278894, 133.331602680304,South Australia,Charra
-34.99560269005656, 138.682496767673,South Australia,Crafers West
-33.3670658503745, 138.2035252466495,South Australia,Crystal Brook (SA)
-34.18731911344084, 138.42608400773872,South Australia,Dalkey
-35.727943611364886, 136.80637630035164,South Australia,De Mole River
-34.887668875374736, 138.5797886944093,South Australia,Devon Park (SA)
-34.05308417851984, 139.56986831043767,South Australia,Eba
-34.665927705360986, 139.93866777142668,South Australia,Galga
-32.58794399881507, 135.4195440836241,South Australia,Gawler Ranges
-34.61029139500791, 138.64761631161173,South Australia,Gawler River
-27.077136677970092, 140.34791256104953,South Australia,Gidgealpa
-34.900426221804764, 138.6125795026763,South Australia,Gilberton (SA)
-34.4450123157582, 138.92578494876156,South Australia,Greenock
-33.87827613192684, 139.05411202442906,South Australia,Hallelujah Hills
-35.20993052408523, 139.04340680009892,South Australia,Hartley (SA)
-34.73523581879495, 138.68731355517323,South Australia,Hillbank
-35.14453389383385, 139.9373024431103,South Australia,Karoonda
-34.97086538061211, 138.61376731574475,South Australia,Kingswood (SA)
-34.56582667645209, 138.97044962894688,South Australia,Krondorf
-34.87300883198423, 139.5340872759592,South Australia,Lake Carlet
-31.91893375829113, 136.693215086823,South Australia,Lake Macfarlane
-35.29810347574957, 139.07727511694495,South Australia,Langhorne Creek
-33.64770452432584, 138.76694792288558,South Australia,Leighton
-36.163724800783946, 140.68074231123308,South Australia,Lowan Vale
-35.912566146915374, 137.4737242207598,South Australia,Macgillivray
-34.284458690603635, 139.63049855157544,South Australia,McBean Pound
-34.191608245987624, 140.57110411495697,South Australia,Monash (SA)
-34.886875475062794, 138.75279837189169,South Australia,Montacute
-34.96054985217977, 138.6337941178034,South Australia,Myrtle Bank (SA)
-33.953825895687615, 137.69449786233295,South Australia,New Town (SA)
-34.42139498181672, 139.77819949619337,South Australia,Notts Well
-29.401399701794237, 130.74087286744285,South Australia,Oak Valley (SA)
-34.98019033468851, 138.85784376536023,South Australia,Oakbank
-34.77622939739296, 138.5021984485015,South Australia,Outer Harbor
-35.05384805107802, 138.81662264207108,South Australia,Paechtown
-35.3341761646227, 138.5486724169708,South Australia,Pages Flat
-34.048998460886345, 137.62399546259584,South Australia,Paramatta
-34.429746978975324, 138.2597709866011,South Australia,Parham
-35.85920304023625, 138.02371462962705,South Australia,Porky Flat
-34.83606555251842, 138.51216315537707,South Australia,Port Adelaide
-33.80447663939879, 136.79404129663865,South Australia,Port Gibbon
-34.647510638346176, 137.86853003462846,South Australia,Port Julia
-34.921919109039784, 138.67563520533662,South Australia,Rosslyn Park
-34.6026853341861, 138.8360269664647,South Australia,Sandy Creek (SA)
-35.961116068535965, 137.32165591710776,South Australia,Seal Bay
-34.03233797452725, 138.11555568075133,South Australia,South Hummocks
-32.36798746929843, 138.23010385555762,South Australia,Stephenston
-33.956365305001334, 139.77947889647567,South Australia,Stuart (SA)
-37.42305901845585, 140.18815396716388,South Australia,Thornlea
-35.04751554622731, 138.8433292793463,South Australia,Totness
-34.90547429265075, 138.6621298473792,South Australia,Tranmere (SA)
-32.99460434798034, 138.9584491359126,South Australia,Ucolta
-34.80550660288613, 139.51021467322144,South Australia,Walker Flat
-34.98446308213644, 139.30966202684607,South Australia,Wall Flat
-35.007357554671856, 138.53565163775022,South Australia,Warradale
-35.13972154380226, 139.2078048682188,South Australia,White Hill
-32.98777151594774, 137.5592903903524,South Australia,Whyalla Barson
-33.02891712495157, 137.55914731126043,South Australia,Whyalla Playford
-37.80689514376808, 140.8308514762615,South Australia,Worrolong
-31.697226619685694, 133.62981264951986,South Australia,Yumbarra
-31.917398228786205, 115.9178417915828,Western Australia,Bayswater (WA)
-31.94980259933518, 115.9312712059449,Western Australia,Belmont (WA)
-32.026552917198494, 115.78592613255067,Western Australia,Bicton
-33.680079918987595, 115.3609652951714,Western Australia,Bovell
-31.77261255071239, 116.0727663939108,Western Australia,Brigadoon
-32.35063486858601, 117.00557995241459,Western Australia,Brookton
-31.841557521999874, 118.16864661772664,Western Australia,Bruce Rock
-30.557765345298424, 117.14590273403397,Western Australia,Burakin
-22.13803285014625, 113.93002770105268,Western Australia,Cape Range National Park
-33.35479434560495, 115.65304805853232,Western Australia,Carey Park
-33.41199108418265, 121.05375411592581,Western Australia,Cascade (WA)
-31.96276779753455, 115.94441633971861,Western Australia,Cloverdale
-35.003624099744115, 117.92368592409106,Western Australia,Collingwood Park (WA)
-34.07246575049772, 118.57493949290978,Western Australia,Cowalellup
-31.77338008861785, 117.8205190054837,Western Australia,Daadenning Creek
-31.854032094134993, 115.97359486976319,Western Australia,Dayton
-28.780702881221607, 114.6811176032651,Western Australia,Deepdale
-16.34530365283167, 127.57576418838221,Western Australia,Durack (WA)
-28.67883776641667, 114.80312837994762,Western Australia,East Chapman
-31.891042738702502, 115.94711121424926,Western Australia,Eden Hill
-34.613350222751755, 117.41640914582091,Western Australia,Forest Hill (WA)
-34.37899902632413, 118.5406094504919,Western Australia,Gnowellen
-31.910480598203463, 116.31122572186115,Western Australia,Gorrie
-34.230978956225705, 115.04862732423119,Western Australia,Hamelin Bay
-32.54691754328412, 116.79474814486713,Western Australia,Hastings (WA)
-32.700183567404935, 116.10128840633293,Western Australia,Holyoake
-33.69139621974723, 122.85862584224411,Western Australia,Howick (WA)
-34.008640194228086, 115.61735632986776,Western Australia,Jalbarragup
-33.79416469364746, 115.66295331685524,Western Australia,Jarrahwood
-31.910194445849836, 115.83718328505789,Western Australia,Joondanna
-31.627005946113435, 116.55373575924114,Western Australia,Katrine
-33.838200161029604, 117.17888492126687,Western Australia,Kojonup
-32.12922605563126, 115.78275894958729,Western Australia,Lake Coogee
-31.77900167354879, 115.91941785625303,Western Australia,Lexia
-33.40188218323027, 117.37892625203104,Western Australia,Lime Lake
-33.9530641195536, 116.01084694143738,Western Australia,Maranup
-32.9243415839825, 117.0529477046296,Western Australia,Minigin
-30.398060481710623, 117.50256012235097,Western Australia,Mollerin
-33.2329787183088, 119.85394200789165,Western Australia,Mount Madden
-32.13768402035106, 116.02478289927151,Western Australia,Mount Nasura
-29.783593774464013, 117.76363199595106,Western Australia,Mouroubra
-33.75244133904658, 115.93983535138278,Western Australia,Mullalyup
-32.061649232716945, 118.39488288824799,Western Australia,Narembeen
-33.320296999331774, 115.69055653227325,Western Australia,Pelican Point (WA)
-30.04639430836967, 117.66996830626309,Western Australia,Remlap
-32.00634297941139, 115.51266429424655,Western Australia,Rottnest Island
-32.40584518062426, 115.7585898180849,Western Australia,Secret Harbour
-33.86316062707614, 121.87481690048553,Western Australia,Sinclair
-28.719059049927708, 114.62297966127646,Western Australia,Sunset Beach
-32.95897978171549, 117.75672983281629,Western Australia,Tincurrin
-34.5087526672156, 118.6988077691776,Western Australia,Wellstead
-33.660679085183354, 115.32369537142475,Western Australia,West Busselton
-32.540196348731776, 116.96397064230977,Western Australia,West Pingelly
-31.755481900743494, 116.37399648071916,Western Australia,Wundowie
-41.01998065269996, 147.1809074841565,Tasmania,Bellingham
-43.18368800396885, 147.22389831161698,Tasmania,Birchs Bay
-40.939320871597, 144.95651439665784,Tasmania,Brittons Swamp
-41.96261911961515, 148.07939201851826,Tasmania,Cranbrook (Tas.)
-42.25181789633166, 146.5926802397944,Tasmania,Dee
-43.20819681569836, 147.13399623500553,Tasmania,Deep Bay
-41.15731268181239, 145.85708978925828,Tasmania,East Ridgley
-41.570459593796855, 147.30600910255978,Tasmania,Evandale (Tas.)
-42.68887946759153, 146.87455539257738,Tasmania,Glenora
-42.843490218213844, 147.26524136012787,Tasmania,Glenorchy (Tas.)
-41.13722795634815, 146.53406330464043,Tasmania,Hawley Beach
-42.88225247947434, 147.32733513326306,Tasmania,Hobart
-43.28998758073485, 147.1439526960957,Tasmania,Huon Island
-40.91754438045289, 145.14998731292062,Tasmania,Irishtown (Tas.)
-41.69707908176833, 146.66970142328722,Tasmania,Jackeys Marsh
-41.25623455360111, 146.21527695179068,Tasmania,Kindred
-41.9699380315491, 145.95128452462777,Tasmania,Lake St Clair
-41.442916218537526, 147.16285958089293,Tasmania,Newstead (Tas.)
-42.80072398615411, 147.3027969334363,Tasmania,Otago
-41.137954980685016, 146.0548755382229,Tasmania,Penguin
-41.12116718219284, 147.07738923967426,Tasmania,Pipers River
-43.533776755968255, 146.86521777336515,Tasmania,Recherche
-41.17066427594223, 147.5205172964625,Tasmania,Scottsdale
-42.07242658115512, 146.76702907218603,Tasmania,Shannon (Tas.)
-41.22550779872234, 146.34697667808337,Tasmania,Spreyton
-41.29348307583671, 147.0165033883556,Tasmania,Swan Bay (Tas.)
-42.295743383747556, 146.43714191082302,Tasmania,Tarraleah
-41.22795131293924, 144.7409029384981,Tasmania,Temma
-41.296768834187645, 147.12133942293275,Tasmania,Turners Marsh
-41.48153137402819, 146.47102003575395,Tasmania,Weegena
-41.396477631348404, 146.25368987701677,Tasmania,West Kentish
-21.664288434139447, 135.24692888191188,Northern Territory,Ampilatwatja
-22.99400420722204, 136.9537269742375,Northern Territory,Anatye
-23.676203419735444, 133.8634137339009,Northern Territory,Braitling
-12.472877314901176, 130.97138306039182,Northern Territory,Durack (NT)
-12.669367246046772, 132.83703579013613,Northern Territory,Jabiru
-12.377532475574199, 131.21338161924552,Northern Territory,Koolpinyah
-15.606301547015457, 133.2354886577703,Northern Territory,Larrimah
-12.666342553654124, 131.14578232161543,Northern Territory,Lloyd Creek
-12.44280981026413, 130.76165785661635,Northern Territory,Mandorah
-12.37915831925962, 130.9484387222609,Northern Territory,Micket Creek
-25.032814261088664, 130.68611817533386,Northern Territory,Petermann
-15.659383752423604, 132.61202433221519,Northern Territory,Sturt Plateau
-20.024378414502888, 130.50688014104284,Northern Territory,Tanami (NT)
-14.53123031181469, 132.3792625246295,Northern Territory,Tindal
-12.756288224684532, 130.9235845314431,Northern Territory,Tumbling Waters
-12.626936955104288, 131.00932436813767,Northern Territory,Weddell
-12.501684718815948, 130.98018962521365,Northern Territory,Woodroffe
-11.757832448166935, 130.6244873825191,Northern Territory,Wurrumiyanga
-20.462290032219375, 135.2505081236125,Northern Territory,Wutunugurra
-35.29654267205624, 149.02479229846932,Australian Capital Territory,Denman Prospect
-35.325252725407864, 149.13710476917743,Australian Capital Territory,Griffith (ACT)
-35.39783106422757, 149.09085882453408,Australian Capital Territory,Wanniassa
-28.793905802586988, 153.44399809573434,New South Wales,Alstonvale
-35.63987126842214, 149.81602266292015,New South Wales,Araluen (NSW)
-29.830873277253218, 151.03914789872923,New South Wales,Auburn Vale
-32.270617867694654, 151.70145088469098,New South Wales,Bandon Grove
-32.51873356410885, 149.98110933436337,New South Wales,Barigan
-31.670201443513946, 152.67456624306644,New South Wales,Batar Creek
-33.49366027690294, 149.4136515810439,New South Wales,Bathampton
-34.758866113731166, 150.61911158491597,New South Wales,Bellawongarah
-34.18085283896588, 148.44957065122043,New South Wales,Bendick Murrell
-31.540224631851025, 149.45712990627257,New South Wales,Binnaway
-31.350589048307018, 152.32490179985876,New South Wales,Birdwood (NSW)
-34.74576550665634, 148.80127863917517,New South Wales,Bowning
-34.428883925169835, 150.48219447850002,New South Wales,Braemar
-32.135908129761674, 148.6073488786664,New South Wales,Brocklehurst
-34.78986397314484, 150.5192017031429,New South Wales,Browns Mountain
-28.55578298977314, 153.54351433661643,New South Wales,Brunswick Heads
-32.567223626108806, 149.66601955154277,New South Wales,Buckaroo
-33.11379246453776, 151.15167989840612,New South Wales,Bucketty
-30.25910042706497, 150.032674266312,New South Wales,Bullawa Creek
-34.88036568625391, 149.95505887536297,New South Wales,Bungonia
-28.98026448131893, 153.4568642304679,New South Wales,Cabbage Tree Island (Ballina - NSW)
-34.09426351125191, 150.71918056126162,New South Wales,Camden Park (NSW)
-33.88624352903488, 150.94769519422564,New South Wales,Canley Vale
-31.325169356789868, 147.43633625414634,New South Wales,Canonba
-34.03618149039975, 151.1244045127374,New South Wales,Caringbah
-34.7057260988473, 149.9056306570273,New South Wales,Carrick (NSW)
-33.92501585870774, 150.88951582502665,New South Wales,Cartwright
-28.84720003078683, 153.03105979542724,New South Wales,Casino
-35.7303639299713, 150.18530021056768,New South Wales,Catalina
-33.96951174294435, 151.23965368809817,New South Wales,Chifley (NSW)
-33.85000191447717, 151.13855850034867,New South Wales,Chiswick
-33.65040409918262, 151.28253534417212,New South Wales,Church Point
-34.885146976447835, 150.73609836631516,New South Wales,Comerong Island
-30.03944071022723, 149.98030816724778,New South Wales,Couradda
-33.82700978890729, 151.2260126522951,New South Wales,Cremorne (NSW)
-33.840962645893555, 151.2277322542504,New South Wales,Cremorne Point
-31.43932695940563, 152.71540649061467,New South Wales,Crosslands
-28.484006837542715, 152.14178881976125,New South Wales,Cullendore
-32.36255407445681, 149.60805941194164,New South Wales,Cumbandry
-33.46474616673903, 150.89494063218336,New South Wales,Cumberland Reach
-33.92881272113325, 151.22568426272625,New South Wales,Daceyville
-33.311924108572995, 148.14059248672385,New South Wales,Daroobalgie
-29.81377716484493, 153.27350538816347,New South Wales,Diggers Camp
-28.915385623264097, 152.40934067315436,New South Wales,Drake
-32.91483053365553, 150.14198540573895,New South Wales,Dunville Loop
-29.008625463151027, 153.31280398292353,New South Wales,East Coraki
-31.095959490091058, 150.95327163793175,New South Wales,East Tamworth
-33.70062404385557, 151.2740892407952,New South Wales,Elanora Heights
-29.826075458994424, 151.2944199359401,New South Wales,Elsmore
-33.641868793680466, 151.27734473322096,New South Wales,Elvina Bay
-33.89025102748349, 151.0960766595671,New South Wales,Enfield (NSW)
-28.796621045645928, 153.16899319676736,New South Wales,Fernside
-34.64907562116388, 150.44627801675793,New South Wales,Fitzroy Falls
-35.42367702626104, 149.50559209456102,New South Wales,Forbes Creek
-33.62749807175795, 150.90782464673467,New South Wales,Gables
-33.8281726842105, 151.12721017742626,New South Wales,Gladesville
-33.419636978755825, 149.70601669474664,New South Wales,Glanmire (NSW)
-33.87803615713566, 151.1865928074813,New South Wales,Glebe (NSW)
-29.571110816540244, 152.11621616142654,New South Wales,Glen Elgin
-35.741520759036376, 146.568487376341,New South Wales,Goombargana
-37.21087209390049, 149.9935543497917,New South Wales,Green Cape
-31.285252671020636, 148.48289612537383,New South Wales,Gulargambone
-33.08335260131696, 148.65212270408372,New South Wales,Gumble
-31.99619101362929, 150.98361293965738,New South Wales,Gundy
-34.34684622077965, 150.48659021145485,New South Wales,Hill Top (Wingecarribee - NSW)
-29.396158963320616, 153.35720301105877,New South Wales,Iluka (NSW)
-30.499625636405742, 152.73135114561322,New South Wales,Kalang
-35.37588949408023, 149.23277650173023,New South Wales,Karabar
-32.63223446393546, 151.95708361528494,New South Wales,Karuah
-33.92526850258259, 151.22913874639957,New South Wales,Kingsford (NSW)
-29.982074351749375, 152.9439730770498,New South Wales,Kremnos
-35.546577803911006, 148.08910122585792,New South Wales,Kunama
-31.634994272090804, 152.76552198052454,New South Wales,Lakewood
-32.570449594037406, 151.46402745516434,New South Wales,Lambs Valley (Singleton - NSW)
-33.98263920061752, 151.2455232997937,New South Wales,Little Bay
-33.65324754923957, 150.73600916143985,New South Wales,Londonderry (NSW)
-28.735915819857404, 152.53139437803816,New South Wales,Lower Duck Creek
-30.721596522327403, 152.9169805714346,New South Wales,Macksville
-33.70684040226294, 150.82977691529297,New South Wales,Marsden Park
-35.28492329220475, 147.2956450402304,New South Wales,Maxwell
-33.11079675556326, 150.7412795773007,New South Wales,Mellong
-33.18074173412532, 149.61129859413896,New South Wales,Millah Murrah
-29.747453685743274, 153.26888594593296,New South Wales,Minnie Water
-35.49179888756981, 150.19059194790466,New South Wales,Mogood
-35.41610920903036, 149.93325534756949,New South Wales,Mongarlowe
-30.949536009346755, 151.04810572198843,New South Wales,Moonbi
-35.123340273591346, 145.44532322858254,New South Wales,Moonbria
-31.044872989419073, 152.45163285478546,New South Wales,Moparrabah
-33.62742432118021, 151.28531890070087,New South Wales,Morning Bay
-32.62538674329387, 149.70932390063734,New South Wales,Mount Knowles
-33.627074887585806, 150.82971625015324,New South Wales,Mulgrave (NSW)
-36.53554747526986, 149.8906829879413,New South Wales,Mumbulla Mountain
-34.88835226779233, 150.56151536748658,New South Wales,Mundamia
-31.116957544448947, 151.00416607425905,New South Wales,Nemingha
-33.772467250249505, 151.01690912283402,New South Wales,North Rocks
-32.13735332374531, 146.07478976821872,New South Wales,Nymagee
-31.961503852950376, 152.5630021404319,New South Wales,Old Bar
-37.061410382036215, 149.57826730773948,New South Wales,Pericoe
-31.136118434868084, 150.52773672973197,New South Wales,Piallaway
-29.048896705238377, 152.65480446626685,New South Wales,Pikapene
-29.468651310804706, 151.2759331172942,New South Wales,Pindaroi
-33.868713347376016, 151.19380204810673,New South Wales,Pyrmont
-35.345477218355086, 149.2465197900167,New South Wales,Queanbeyan East
-36.94473225660523, 149.04946930957777,New South Wales,Quidong
-33.982275220285096, 151.14031104770285,New South Wales,Ramsgate
-34.33635976333896, 149.7944619548969,New South Wales,Richlands (NSW)
-31.0846870479264, 149.53466421349992,New South Wales,Rocky Glen
-29.185506182798147, 152.30680977083978,New South Wales,Rocky River (Tenterfield - NSW)
-33.07946551031783, 149.95053387432867,New South Wales,Round Swamp
-30.794728843892358, 151.59392768053212,New South Wales,Salisbury Plains
-35.1248318445243, 147.2894413429745,New South Wales,San Isidore
-33.36994714961066, 151.48527563921553,New South Wales,Shelly Beach (NSW)
-28.84069582772407, 152.7690737981056,New South Wales,Simpkins Creek
-29.50132981057466, 152.72991835667477,New South Wales,Smiths Creek (Clarence Valley - NSW)
-34.070698007308174, 150.72635076909626,New South Wales,Spring Farm (NSW)
-34.022452494274305, 150.82956360243665,New South Wales,St Andrews (NSW)
-32.46244374167608, 149.6369055193869,New South Wales,St Fillans
-29.333019133410296, 151.79077243045919,New South Wales,Stannum
-35.10749919787526, 149.55822999322953,New South Wales,Tarago
-33.54555884548337, 149.88435828529703,New South Wales,Tarana
-31.936192271145853, 152.45465402939118,New South Wales,Taree South
-31.329032604067667, 152.7840635690579,New South Wales,Telegraph Point
-32.741021602065956, 151.61355606544407,New South Wales,Tenambit
-28.411008971720083, 152.84013077512316,New South Wales,Terrace Creek
-32.55087463398018, 152.04316449782098,New South Wales,The Branch
-34.205371682502836, 150.55358673516653,New South Wales,Thirlmere
-30.43449035941818, 152.77504878288227,New South Wales,Thora
-35.140262270189474, 150.3147658058948,New South Wales,Tianjara
-29.056533525134316, 152.23026398046122,New South Wales,Timbarra (NSW)
